date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,8,True,1,1.6284575539727214e-08,0.0084571838378906,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,9,True,1,1.648583472761045e-08,0.0080094337463378,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00027393.JPEG,10,True,1,1.591420025673473e-08,0.0077626705169677,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,1,True,1,1.709129292683078e-08,0.0083210468292236,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,2,True,1,1.747104084800541e-08,0.0084505081176757,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,3,True,1,1.7957665835909317e-08,0.0090150833129882,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,4,True,1,1.7149432310490676e-08,0.0084245204925537,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,5,True,1,2.059505346828985e-08,0.0086100101470947,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,6,True,1,6.223753946359775e-08,0.0295863151550292,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,7,True,1,1.626269983564724e-08,0.0079250335693359,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,8,True,1,1.7601648486541573e-08,0.0087058544158935,Gaussian random baseline
2026-07-20 03:07,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,9,True,1,1.5700257555809065e-08,0.0076730251312255,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00001178.JPEG,10,True,1,1.7581738717899973e-08,0.0085120201110839,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,1,True,1,1.5806780821673525e-08,0.0076425075531005,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,2,True,1,1.632500535865929e-08,0.0078749656677246,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,3,True,1,1.5988361280234084e-08,0.0076611042022705,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,4,True,1,2.561775823656701e-08,0.0120255947113037,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,5,True,1,1.565855937134336e-08,0.00761079788208,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,6,True,1,1.688918092003868e-08,0.0081353187561035,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,7,True,1,1.7407482517562042e-08,0.008502721786499,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,8,True,1,1.637893564446588e-08,0.0079247951507568,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,9,True,1,1.6498320864152382e-08,0.0080227851867675,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00000793.JPEG,10,True,1,1.776343107517677e-08,0.008655309677124,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,1,True,1,2.1154307047133543e-08,0.0104424953460693,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,2,True,1,1.830226701087013e-08,0.0089538097381591,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,3,True,1,1.7807406476662562e-08,0.0086829662322998,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,4,True,1,1.796211566055099e-08,0.0085895061492919,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,5,True,1,1.755574242701407e-08,0.0081114768981933,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,6,True,1,2.64748161930621e-08,0.0126726627349853,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,7,True,1,2.9370993729915128e-08,0.014554738998413,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,8,True,1,2.359286815354841e-08,0.0114212036132812,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,9,True,1,1.7192535322235326e-08,0.0077252388000488,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00046641.JPEG,10,True,1,1.796763221817118e-08,0.0087480545043945,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,1,True,1,2.250944809754248e-08,0.0110173225402832,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,2,True,1,2.6130937002573032e-08,0.0130589008331298,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,3,True,1,1.8292319172542413e-08,0.0088615417480468,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,4,True,1,1.574181942699153e-08,0.0077302455902099,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,5,True,1,1.6328470698950217e-08,0.0079309940338134,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,6,True,1,1.9511320124337228e-08,0.0094435214996337,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,7,True,1,1.6607667532205444e-08,0.0081212520599365,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,8,True,1,2.0181434847539522e-08,0.0092363357543945,Gaussian random baseline
2026-07-20 03:08,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,9,True,1,1.6982698481018043e-08,0.0081520080566406,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00010968.JPEG,10,True,1,4.426530040874048e-08,0.0207808017730712,Gaussian random baseline
