date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,7,True,2,1.0808062892131236e-05,4.0826592445373535,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,8,True,2,1.2078065499984656e-05,4.589614391326904,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,9,True,2,1.1809680962169592e-05,4.495636701583862,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00041593.JPEG,10,True,2,9.717550960239065e-06,3.6715359687805176,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,1,True,2,9.437804246597809e-06,3.567951202392578,Phase 1 automated run
2026-07-17 14:52,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,2,True,2,9.699264844252254e-06,3.669020652770996,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,3,True,2,9.766707139568822e-06,3.692805528640747,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,4,True,2,9.082996409000675e-06,3.4514615535736084,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,5,True,2,9.933821011187191e-06,3.7727880477905273,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,6,True,2,1.0296992661810187e-05,3.891376495361328,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,7,True,2,1.1569023627648178e-05,4.407219409942627,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,8,True,2,9.39662910835411e-06,3.5631651878356934,Phase 1 automated run
2026-07-17 14:53,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,9,True,2,9.897132748482432e-06,3.736773729324341,Phase 1 automated run
2026-07-17 14:59,Phase 1,perlin,EI,10,ILSVRC2012_val_00029558.JPEG,10,True,2,1.0620445416232574e-05,4.0096189975738525,Phase 1 automated run
2026-07-17 14:59,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,1,True,2,9.19861754754715e-06,3.4778902530670166,Phase 1 automated run
2026-07-17 14:59,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,2,True,2,8.640073493063654e-06,3.2550482749938965,Phase 1 automated run
2026-07-17 14:59,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,3,True,2,1.191127363040847e-05,4.502799987792969,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,4,True,2,1.2753288991753731e-05,4.835919380187988,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,5,True,2,1.0819400548181995e-05,4.088434219360352,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,6,True,2,1.18513695713877e-05,4.483900308609009,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,7,True,2,9.48112763459649e-06,3.597235918045044,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,8,True,2,8.975551564273734e-06,3.383969306945801,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,9,True,2,2.02101277752777e-05,7.621724367141724,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00029475.JPEG,10,True,2,9.456221020605356e-06,3.572096347808838,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,1,True,2,1.260426176781858e-05,4.760367393493652,Phase 1 automated run
2026-07-17 15:00,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,2,True,2,9.401624895666185e-06,3.5483522415161133,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,3,True,2,1.212432608913695e-05,4.635754823684692,Phase 1 automated run
